p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
PELI11	2.63353104120311e-12	1.05652810229836	0.588	0.378	6.23778162419368e-08	11	PELI1
NSUN41	2.80989233494681e-12	0.789978905729298	0.643	0.424	6.655510984555e-08	11	NSUN4
ARRDC1	4.05141699350569e-12	1.61467458435838	0.335	0.156	9.59618629081758e-08	11	ARRDC1
RASGRP42	4.15587148734044e-12	1.92221674251863	0.692	0.484	9.84359720491456e-08	11	RASGRP4
LOC1005061901	4.29388853375035e-12	0.713014809472697	0.923	0.811	1.01705043810411e-07	11	LOC100506190
ACTR31	5.17369799003108e-12	0.859202868758189	0.747	0.518	1.22544210591876e-07	11	ACTR3
M6PR1	5.26491916104834e-12	0.808873661905406	0.648	0.462	1.24704875248591e-07	11	M6PR
MCM5	5.39014933565918e-12	0.715323339669464	0.385	0.179	1.27671077164423e-07	11	MCM5
GRAMD4	6.01221939781457e-12	0.477479218217105	0.324	0.133	1.42405428656636e-07	11	GRAMD4
TBC1D12	6.19369230803371e-12	0.977825166188912	0.324	0.144	1.46703796008087e-07	11	TBC1D12
RAPGEF6	6.85000399204318e-12	1.14133119129397	0.61	0.395	1.62249194555535e-07	11	RAPGEF6
CREBL21	6.90140772163764e-12	1.32423448340954	0.324	0.145	1.63466743294709e-07	11	CREBL2
TP73-AS1	7.31257804546595e-12	1.24859025931246	0.643	0.41	1.73205723584907e-07	11	TP73-AS1
ARHGAP262	7.67399011567533e-12	0.571557780455129	0.863	0.749	1.81766129879886e-07	11	ARHGAP26
ADC	7.93273354984288e-12	0.753874077594126	0.313	0.131	1.87894726861578e-07	11	ADC
TEP1	1.03411213853727e-11	1.11544863347496	0.89	0.736	2.44939801133939e-07	11	TEP1
DDX21	1.0676231590659e-11	0.695783421396863	0.637	0.418	2.52877221456348e-07	11	DDX21
ST3GAL61	1.15177015466294e-11	1.33031529223393	0.549	0.329	2.72808278833463e-07	11	ST3GAL6
PTBP3	1.24248295327047e-11	0.878804507235023	0.379	0.178	2.94294512311644e-07	11	PTBP3
HECA	1.45527552687856e-11	0.956908292576786	0.637	0.417	3.44696561296456e-07	11	HECA
NAGK	1.62329107049513e-11	0.789181691569119	0.588	0.382	3.84492722957476e-07	11	NAGK
CFLAR	1.67526688130411e-11	0.769345217729848	1	0.999	3.96803713505692e-07	11	CFLAR
RAP1B	1.92163865200878e-11	0.789675647325174	0.654	0.438	4.551593311148e-07	11	RAP1B
CDK6	1.99149172719205e-11	0.380286050045644	0.44	0.222	4.71704730502708e-07	11	CDK6
EMR2	2.24073661885894e-11	1.16429849738937	0.264	0.113	5.30740875542928e-07	11	EMR2
APPL2	2.53502067310237e-11	0.90390931036927	0.764	0.577	6.00444996631028e-07	11	APPL2
HSD17B11	2.59391851852185e-11	1.06250873238208	0.489	0.286	6.14395540297085e-07	11	HSD17B11
NRIP1	2.97046034852523e-11	0.834819464911236	0.412	0.217	7.03583238151685e-07	11	NRIP1
TIPARP	3.57671699300536e-11	0.860521522685816	0.28	0.114	8.4718118696325e-07	11	TIPARP
RELT	3.97591458059048e-11	1.1739129262104	0.269	0.11	9.41735127558661e-07	11	RELT
PHACTR1	4.07238287193947e-11	0.37888459694209	0.533	0.301	9.64584607047583e-07	11	PHACTR1
IFRD12	4.39948668999286e-11	1.30100507723413	0.753	0.626	1.04206241739171e-06	11	IFRD1
ERCC11	5.65753046278199e-11	0.990565141685289	0.764	0.6	1.34004266541454e-06	11	ERCC1
SPN1	5.82924992895864e-11	0.901505004230901	0.967	0.95	1.38071613817314e-06	11	SPN
KIF13B	6.11469422337153e-11	0.358525280397362	0.374	0.183	1.44832647374778e-06	11	KIF13B
ATF6	6.12882141672796e-11	0.652851225968357	0.819	0.644	1.45167264076618e-06	11	ATF6
BNIP21	6.70286533700691e-11	0.71342141213036	0.626	0.399	1.58764068372346e-06	11	BNIP2
SRRM1	7.2781814068538e-11	0.482462038383788	0.775	0.578	1.72391004802739e-06	11	SRRM1
CABP41	7.58031214759516e-11	0.348386474690547	0.989	0.916	1.79547273527939e-06	11	CABP4
SH3KBP11	8.24498993981338e-11	0.741418612336353	0.615	0.406	1.9529083171442e-06	11	SH3KBP1
HLA-A2	8.52925850119545e-11	0.5743189347904	0.945	0.749	2.02024016859315e-06	11	HLA-A
ORMDL2	8.79348359807011e-11	1.09668998920805	0.297	0.129	2.08282452503889e-06	11	ORMDL2
DTX2P1-UPK3BP1-PMS2P11	1.27161109069787e-10	0.874437991416792	0.302	0.133	3.01193802942698e-06	11	DTX2P1-UPK3BP1-PMS2P11
TMCC3	1.39545319112787e-10	0.551923356060564	0.28	0.117	3.30527042850548e-06	11	TMCC3
ACTR2	1.41632752727377e-10	0.553183481948745	0.709	0.477	3.35471338110064e-06	11	ACTR2
MAP3K11	1.45911651538867e-10	0.852439264887302	0.368	0.19	3.45606337834961e-06	11	MAP3K11
SGK3	1.60428089637659e-10	1.42435653719107	0.786	0.62	3.7998997311576e-06	11	SGK3
NAF1	1.70225941849017e-10	1.77967737364073	0.297	0.135	4.03197165863582e-06	11	NAF1
ATP6V1B21	2.17998294300628e-10	0.872257056389476	0.819	0.6	5.16350759880468e-06	11	ATP6V1B2
CDK11B1	2.2339803000102e-10	0.605735946169129	0.456	0.251	5.29140573860415e-06	11	CDK11B
CAST	2.34565178208138e-10	0.472544016235985	0.473	0.263	5.55591081103797e-06	11	CAST
RPS161	2.51272193368926e-10	0.460555587063517	0.945	0.882	5.95163317213638e-06	11	RPS16
SLC44A2	2.76460550037764e-10	0.72319145005781	0.709	0.544	6.54824458819447e-06	11	SLC44A2
DCAF6	2.80328791311225e-10	0.707778637778252	0.385	0.197	6.63986775099766e-06	11	DCAF6
SUMO1P3	2.93188847243875e-10	0.834412296143465	0.341	0.169	6.94447103581843e-06	11	SUMO1P3
LOC283663	3.11842470567871e-10	0.373959038413061	0.747	0.533	7.3863007578706e-06	11	LOC283663
FNDC3B	3.50546754364952e-10	0.666307566277342	0.269	0.113	8.30305042388825e-06	11	FNDC3B
WIPF11	3.57413845521641e-10	0.740115571746059	0.473	0.272	8.4657043450256e-06	11	WIPF1
PSME4	3.6042382145838e-10	0.583357735019644	0.588	0.379	8.53699863506319e-06	11	PSME4
DLEU7-AS1	3.94887630318628e-10	0.816137963609069	0.28	0.127	9.35330841172703e-06	11	DLEU7-AS1
EVL	4.00036215581254e-10	0.744749549561135	0.802	0.572	9.47525780225758e-06	11	EVL
TACC12	4.09668470923344e-10	0.634609048494089	0.78	0.571	9.70340740229032e-06	11	TACC1
SIRPA	4.54194818204937e-10	0.41327731076727	0.544	0.329	1.07580584640021e-05	11	SIRPA
LDHA	4.60775192422147e-10	0.765381994420419	0.434	0.237	1.0913921207711e-05	11	LDHA
PDGFA2	4.77735458023989e-10	1.33169627686334	0.423	0.249	1.13156420587562e-05	11	PDGFA
SALL1	6.63145319856274e-10	0.640284148290649	0.478	0.281	1.57072600461157e-05	11	SALL1
BEST1	7.06150959347389e-10	0.453752765725015	0.412	0.216	1.67258916231023e-05	11	BEST1
HERC3	7.46845590256108e-10	0.727190604199671	0.44	0.242	1.76897846508062e-05	11	HERC3
TRA2B2	7.50096370706703e-10	0.631922061307197	0.857	0.691	1.7766782636559e-05	11	TRA2B
PPP1R15B1	7.66438814429409e-10	0.873673971581441	0.841	0.69	1.8153869758575e-05	11	PPP1R15B
LOC100507156	8.30252752782357e-10	0.751845486346831	0.467	0.28	1.96653667024029e-05	11	LOC100507156
RAP2C	8.31184021208067e-10	0.749282348899202	0.451	0.252	1.96874247263343e-05	11	RAP2C
DISP1	8.59238473867278e-10	0.652689219255378	0.258	0.109	2.03519224920203e-05	11	DISP1
ARL6IP5	8.88563376550533e-10	0.577314460446191	0.747	0.58	2.10465121369759e-05	11	ARL6IP5
LOC7302271	9.64953834516398e-10	0.58219547840243	0.473	0.28	2.28558965243554e-05	11	LOC730227
LOC731275	9.65571257012768e-10	0.633921121189205	0.896	0.784	2.28705207936044e-05	11	LOC731275
RLF	1.00034265205582e-09	0.6782764953382	0.44	0.238	2.36941160565941e-05	11	RLF
POU5F1	1.00396757535646e-09	0.517884536578713	0.973	0.906	2.37799759898931e-05	11	POU5F1
NEU1	1.07741353131721e-09	0.69953562149367	0.588	0.372	2.55196169027794e-05	11	NEU1
CHD1	1.29479360806037e-09	0.778496812146487	0.593	0.411	3.06684814005178e-05	11	CHD1
GRB2	1.55115593475013e-09	0.653308175037222	0.874	0.808	3.67406794704916e-05	11	GRB2
LAMP11	1.57953657702924e-09	0.417812910304684	0.588	0.359	3.74129033635145e-05	11	LAMP1
PI4K2A	1.58494718105911e-09	0.602328823799024	0.264	0.114	3.75410589305662e-05	11	PI4K2A
ARHGAP17	1.77192031786541e-09	1.0542087249917	0.538	0.362	4.196970464896e-05	11	ARHGAP17
TPRG1L	1.8906632381426e-09	0.458259961255848	0.275	0.117	4.47822494586457e-05	11	TPRG1L
CC2D1B	2.00146934198265e-09	0.835582358323358	0.808	0.634	4.7406802834201e-05	11	CC2D1B
MSL3	2.12740416306601e-09	0.933424879306519	0.357	0.184	5.03896950063816e-05	11	MSL3
SLC9A7P1	2.56198731257423e-09	1.61450645824402	0.302	0.142	6.06832314856331e-05	11	SLC9A7P1
TPM4	2.79403500328703e-09	1.10489218453566	0.648	0.483	6.61795130878565e-05	11	TPM4
PTPRB	2.97948284257759e-09	0.422948620673975	0.731	0.544	7.05720306092927e-05	11	PTPRB
CTSA	3.10359886228951e-09	0.55849798658073	0.659	0.423	7.35118426521894e-05	11	CTSA
RECK	3.27734337452352e-09	1.40023910009974	0.335	0.175	7.76271551689642e-05	11	RECK
VASH1	3.28819521240939e-09	0.847143147826903	0.797	0.648	7.78841918011289e-05	11	VASH1
STAMBPL1	3.31787476410157e-09	0.887948012152179	0.385	0.203	7.85871816625097e-05	11	STAMBPL1
SNX18	3.61874461645137e-09	0.984249855675795	0.341	0.175	8.57135849852671e-05	11	SNX18
B4GALT4	3.7153136864833e-09	0.755412558870329	0.44	0.251	8.80009199780435e-05	11	B4GALT4
XAF1	3.74074104276763e-09	1.74441578969987	0.835	0.771	8.8603192338994e-05	11	XAF1
RHOQ	4.40865671773554e-09	0.842709836638827	0.302	0.145	0.000104423443016284	11	RHOQ
NCOA3	4.48647718907603e-09	0.946118694721817	0.698	0.56	0.000106266698700455	11	NCOA3
APMAP	4.55932631942577e-09	0.658397011653946	0.797	0.678	0.000107992203201919	11	APMAP
EOGT	5.02307401747367e-09	1.06059192377069	0.731	0.525	0.000118976531177881	11	EOGT
PGM2	5.30880734187989e-09	1.02042445867318	0.28	0.132	0.000125744410699767	11	PGM2
ICAM4	5.48293203344584e-09	0.653298004725623	0.275	0.124	0.000129868728144198	11	ICAM4
MICAL12	5.5171600530069e-09	0.370267667331535	0.709	0.461	0.000130679453015521	11	MICAL1
ITPRIPL2	5.53208648668428e-09	0.681671192120754	0.786	0.604	0.000131033000523604	11	ITPRIPL2
SETX	5.6456425216533e-09	0.817323367942486	0.654	0.499	0.00013372268876788	11	SETX
PRKAB1	5.66782405879589e-09	0.665709800002529	0.505	0.306	0.00013424808065664	11	PRKAB1
RIPK1	5.7896429730043e-09	1.0288474564987	0.28	0.132	0.00013713348345858	11	RIPK1
ARSA	5.86672984727801e-09	1.04909084572612	0.901	0.752	0.000138959363162627	11	ARSA
PEPD	5.99952736189473e-09	0.686273302116098	0.407	0.226	0.000142104805093839	11	PEPD
IGSF10	6.23749035588481e-09	0.947493939552754	0.291	0.142	0.000147741196569488	11	IGSF10
STX4	6.27688053601234e-09	1.0655445596579	0.434	0.24	0.000148674192375988	11	STX4
ATP13A3	6.77613029007855e-09	0.663902995396243	0.346	0.175	0.000160499422050801	11	ATP13A3
IL12RB1	6.94604378821902e-09	1.32701615788963	0.863	0.691	0.000164523993167756	11	IL12RB1
LAP3	6.98261057859258e-09	0.507860266348182	0.527	0.32	0.000165390114164544	11	LAP3
NRBF2	7.12251478910292e-09	0.846370821013834	0.352	0.181	0.000168703885294692	11	NRBF2
ELL	7.21349938535299e-09	0.536033459382704	0.374	0.194	0.000170858946441471	11	ELL
CDC42SE1	7.41357462926658e-09	0.665393677494264	0.747	0.616	0.000175597928668808	11	CDC42SE1
NFE2L2	7.46448293724563e-09	0.820775414641194	0.615	0.427	0.0001768037428516	11	NFE2L2
RAB33B2	7.9509515145461e-09	1.03713202358471	0.813	0.64	0.000188326237573539	11	RAB33B
PTP4A2	8.35653502485535e-09	0.574493366056674	0.544	0.35	0.000197932888598724	11	PTP4A2
MARCH31	9.02318834273485e-09	0.897666224282403	0.346	0.177	0.000213723239086018	11	MARCH3
CD63	9.68798544144676e-09	0.669106306825062	0.824	0.711	0.000229469623166108	11	CD63
SLC39A1	1.00674076570123e-08	0.860195143850425	0.456	0.28	0.000238456617763993	11	SLC39A1
ANKRD65	1.09163812038736e-08	0.404243375021495	0.286	0.131	0.00025856540519495	11	ANKRD65
TBC1D16	1.1058742549646e-08	0.448511746114291	0.467	0.277	0.000261937376030915	11	TBC1D16
FAM53C	1.33535429872907e-08	0.872718823524884	0.429	0.253	0.000316292019196968	11	FAM53C
GPR653	1.35968485653337e-08	1.76418826525857	0.676	0.479	0.000322054955118493	11	GPR65
PLEKHA2	1.51105609115578e-08	0.725276344639869	0.885	0.711	0.000357908745751158	11	PLEKHA2
SPATS2L	1.51186647409009e-08	0.790845655367965	0.857	0.727	0.000358100693052978	11	SPATS2L
SYT6	1.61976565466736e-08	0.732977778487055	0.28	0.131	0.00038365769296451	11	SYT6
EXD1	1.68582227408501e-08	0.275092129012403	0.896	0.767	0.000399303863839777	11	EXD1
PRDM2	1.70724228231862e-08	0.637248764719883	0.434	0.248	0.000404377406989988	11	PRDM2
SLC39A112	1.77670905475272e-08	0.254994053282725	0.379	0.198	0.000420831306708729	11	SLC39A11
SYNGR1	1.84480040645955e-08	0.276265995040871	0.297	0.6	0.000436959424274008	11	SYNGR1
ESYT1	1.92171448583665e-08	1.35527941819123	0.28	0.139	0.000455177293115269	11	ESYT1
TTYH3	2.20160233887352e-08	0.726606572618299	0.555	0.373	0.000521471529985583	11	TTYH3
RPS192	2.23033517864869e-08	0.506666332195986	0.962	0.894	0.000528277190414728	11	RPS19
GM2A	2.36415848398288e-08	0.626086350195302	0.791	0.628	0.000559974578516185	11	GM2A
GLUD1P3	2.5646028253529e-08	1.07588310686756	0.368	0.206	0.000607451825213088	11	GLUD1P3
ALDH3B1	2.61664629629432e-08	1.4306670333751	0.687	0.475	0.000619778841740272	11	ALDH3B1
SLC25A25	2.67755043963688e-08	1.08821946650716	0.511	0.321	0.000634204597132391	11	SLC25A25
IRAK4	2.75277304910046e-08	1.13870028427766	0.945	0.893	0.000652021824409935	11	IRAK4
HIPK3	2.90446300112869e-08	0.800891884042864	0.423	0.252	0.000687951106447341	11	HIPK3
WDR1	3.03096607631046e-08	0.470001756965795	0.632	0.444	0.000717914624834894	11	WDR1
RPL111	3.20781736304952e-08	0.567766075460936	0.956	0.88	0.00075980362061191	11	RPL11
HRH1	3.4207865775552e-08	0.662150435370209	0.319	0.157	0.000810247508759724	11	HRH1
ABHD3	3.47457230379237e-08	0.68400035668345	0.324	0.163	0.000822987195876261	11	ABHD3
KDELC2	3.92671722904462e-08	1.11018144016128	0.978	0.906	0.000930082242871509	11	KDELC2
LOC6462781	4.04505013100485e-08	0.784516919290437	0.324	0.169	0.000958110574029808	11	LOC646278
PIH1D1	4.11142855378722e-08	0.367268731693353	0.473	0.277	0.000973832967250041	11	PIH1D1
MYSM1	4.52872115859865e-08	0.648423880199128	0.352	0.189	0.00107267289362568	11	MYSM1
PSTPIP21	4.6753708454338e-08	0.881241304402462	0.945	0.862	0.00110740833844945	11	PSTPIP2
LYZ2	4.75000291001699e-08	3.02971161791478	0.951	0.919	0.00112508568926662	11	LYZ
ARPC51	4.95254182740289e-08	0.487675103834967	0.643	0.433	0.00117305905723865	11	ARPC5
SLC26A2	5.16224032461295e-08	1.01448626753553	0.626	0.459	0.00122272824328782	11	SLC26A2
TBK1	5.30714874766322e-08	0.673583949421805	0.451	0.26	0.00125705125237151	11	TBK1
UPF1	5.92875042485741e-08	1.28143943434045	0.423	0.269	0.00140428382563173	11	UPF1
AAK1	6.40174265535755e-08	0.267047066031819	0.984	0.946	0.00151631676534799	11	AAK1
LOC100506385	7.1364711044891e-08	1.11996221248894	0.907	0.754	0.00169034454580929	11	LOC100506385
ATP1B11	7.16188309107653e-08	0.395095207629289	0.467	0.297	0.00169636362895239	11	ATP1B1
CRTC2	7.45696036713991e-08	0.955061426102225	0.478	0.313	0.00176625563256076	11	CRTC2
SESN12	7.86590839372683e-08	0.553148230307566	0.467	0.292	0.00186311906213814	11	SESN1
SLC4A2	8.27947492287297e-08	0.492667980510612	0.308	0.157	0.00196107643023169	11	SLC4A2
EPN11	8.43372204392057e-08	0.557121878711818	0.418	0.249	0.00199761140332302	11	EPN1
ACTB1	8.54998998136054e-08	0.402693677543859	1	1	0.00202515062698506	11	ACTB
F11R	8.95591960020875e-08	1.26032847225475	0.835	0.666	0.00212129911650544	11	F11R
SLC19A2	1.00186733151303e-07	0.554458391739889	0.505	0.329	0.00237302296142175	11	SLC19A2
LY75	1.04763463370651e-07	1.18137446575446	0.786	0.613	0.00248142739339723	11	LY75
EIF4E	1.13556877302031e-07	0.47415037303321	0.72	0.52	0.00268970819577591	11	EIF4E
ADAM101	1.17991322821301e-07	0.747391316429166	0.588	0.401	0.00279474247234535	11	ADAM10
PRKD3	1.1845615351464e-07	0.744510702310025	0.39	0.232	0.00280575245214777	11	PRKD3
CASP8	1.26171202401078e-07	1.91633658697993	0.709	0.535	0.00298849110007194	11	CASP8
SERTAD2	1.31603997428561e-07	0.518119747786581	0.291	0.148	0.0031171722830929	11	SERTAD2
CSNK1D	1.65750505117868e-07	0.394167191942536	0.687	0.486	0.00392596646422183	11	CSNK1D
ANKS1A	1.80636706348654e-07	0.854995884610391	0.258	0.124	0.00427856102657421	11	ANKS1A
HSP90AB4P	2.00908677663964e-07	0.792131049579616	0.764	0.595	0.00475872293914864	11	HSP90AB4P
KIF21B	2.07553308479427e-07	0.656694305355791	0.549	0.391	0.0049161076646437	11	KIF21B
SFT2D2	2.08718920650872e-07	0.768734285428617	0.352	0.198	0.00494371635453655	11	SFT2D2
APAF1	2.26651461835674e-07	0.826035974946421	0.841	0.664	0.00536846652503978	11	APAF1
LRRFIP1	2.28055173317244e-07	0.285187063625914	0.835	0.683	0.00540171483519224	11	LRRFIP1
SLC2A32	2.36976032608533e-07	1.12074409429081	0.385	0.235	0.0056130143083657	11	SLC2A3
ATP2C1	2.65892430925923e-07	0.618294874168336	0.703	0.489	0.00629792811891141	11	ATP2C1
SPCS3	2.71740007052336e-07	0.513492781332546	0.769	0.595	0.00643643380704163	11	SPCS3
KCNJ51	3.07111145292238e-07	1.88587267043856	0.841	0.702	0.00727423458739194	11	KCNJ5
NCKAP5L	3.15234120092929e-07	0.596072280589349	0.527	0.329	0.00746663536852111	11	NCKAP5L
CPPED1	3.27486806053034e-07	0.551474144305332	0.841	0.75	0.00775685248817216	11	CPPED1
ANKDD1A	3.3203989612141e-07	0.679432295486679	0.308	0.161	0.00786469697953172	11	ANKDD1A
RNF6	3.41194803017731e-07	0.924931407067803	0.352	0.202	0.00808154010427797	11	RNF6
SCARF11	3.78994941948286e-07	1.78111504964823	0.725	0.622	0.0089768741949871	11	SCARF1
STX7	3.88923870511027e-07	0.447784866248099	0.555	0.356	0.00921205079692419	11	STX7
APOBEC3F	4.14993508744719e-07	1.29887532320925	0.786	0.657	0.0098295362481274	11	APOBEC3F
RRAGC	4.18723518065652e-07	0.41890280910299	0.44	0.266	0.00991788524890304	11	RRAGC
TXNDC12	4.34078427234535e-07	0.855233212437655	0.374	0.228	0.0102815816274772	11	TXNDC12
FAM114A1	4.82236460154105e-07	1.22243031207339	0.868	0.801	0.0114222527952101	11	FAM114A1
SIRPB2	5.02339126381647e-07	1.97502490433285	0.659	0.506	0.0118984045474757	11	SIRPB2
DAPP13	5.06821381138895e-07	2.64471914361672	0.434	0.272	0.0120045712336559	11	DAPP1
RIPK21	5.09185926049871e-07	1.12980155712865	0.346	0.201	0.0120605778444172	11	RIPK2
KLF3	5.34820639824401e-07	0.714286870787746	0.473	0.308	0.0126677616748808	11	KLF3
RAPH1	5.37689096989121e-07	0.612409262585635	0.588	0.417	0.0127357039512843	11	RAPH1
DDAH2	5.68132894167148e-07	0.720826378535667	0.451	0.288	0.0134567957312431	11	DDAH2
OSBPL9	5.91721204775089e-07	0.275563242602476	0.319	0.171	0.0140155084563028	11	OSBPL9
KIAA1551	5.92158937212512e-07	0.836759792399926	0.352	0.201	0.0140258765868156	11	KIAA1551
FKBP151	6.23700934300827e-07	0.451711065821654	0.429	0.248	0.0147729803298494	11	FKBP15
UVRAG	6.24777520558215e-07	0.870825170055461	0.445	0.293	0.0147984803519419	11	UVRAG
ZDHHC14	6.40433941313973e-07	0.916572773308393	0.324	0.191	0.0151693183339628	11	ZDHHC14
LOC285972	6.44679404401913e-07	2.0477746217517	0.429	0.272	0.0152698763726637	11	LOC285972
FLT1	6.7386683476337e-07	1.25990951886405	0.588	0.449	0.0159612098482052	11	FLT1
KCNE3	7.23219996563029e-07	1.38072180088143	0.566	0.403	0.0171301888385919	11	KCNE3
TES	7.28927127905054e-07	1.66609842766455	0.549	0.372	0.0172653679515591	11	TES
C12orf5	7.3196480902354e-07	0.561503357395066	0.885	0.783	0.0173373184665316	11	C12orf5
NANS1	7.67267335100795e-07	0.69910524913925	0.44	0.275	0.0181734940991974	11	NANS
FLII	8.07150826624104e-07	0.53434258441785	0.577	0.401	0.0191181744794185	11	FLII
TNFAIP8L2-SCNM1	8.08113638751076e-07	0.308737356506973	0.846	0.659	0.019140979647458	11	TNFAIP8L2-SCNM1
LIMK2	8.78208863604495e-07	1.37695822619484	0.264	0.138	0.0208012551433361	11	LIMK2
SCAF11	9.51954837199316e-07	0.557778547752699	0.89	0.769	0.022548002273903	11	SCAF11
EML1	9.96812315818151e-07	0.900598050837834	0.28	0.151	0.0236104965124687	11	EML1
NRP11	1.00111819119767e-06	0.570670210715062	0.352	0.198	0.0237124854767081	11	NRP1
RAC1	1.04640535252943e-06	0.55349790720178	0.918	0.804	0.024785157180012	11	RAC1
NDE1	1.14061259131372e-06	0.541321719944475	0.286	0.15	0.0270165498378567	11	NDE1
PDE6B1	1.15356580605723e-06	0.349156513718101	0.615	0.43	0.0273233596822717	11	PDE6B
PCF11	1.18235557141089e-06	0.45812245605947	0.703	0.51	0.0280052740644384	11	PCF11
CTNND1	1.22702252534527e-06	0.381661369549594	0.533	0.375	0.0290632555353281	11	CTNND1
GLS1	1.23780808903921e-06	0.915307277333392	0.451	0.287	0.0293187223969827	11	GLS
SRSF5	1.40856696813509e-06	0.361821526347387	0.962	0.945	0.0333633172072478	11	SRSF5
USP36	1.41928592156609e-06	0.453743582638243	0.544	0.361	0.0336172063382144	11	USP36
NEK6	1.42747633291579e-06	0.956523604252788	0.418	0.267	0.0338112044214434	11	NEK6
PTPN14	1.63664932485491e-06	0.556051122547159	0.923	0.805	0.0387656759085133	11	PTPN14
C1RL	1.65248336105397e-06	0.53132096642783	0.78	0.614	0.0391407208899244	11	C1RL
PACSIN2	1.65643819994278e-06	0.751944656613139	0.571	0.417	0.0392343952038446	11	PACSIN2
TRAPPC10	1.66183329229323e-06	0.260082499620018	0.374	0.212	0.0393621833612574	11	TRAPPC10
MICB	1.82517095929281e-06	1.76882091635834	0.297	0.161	0.0432309993418095	11	MICB
SNX5	1.85605214715271e-06	0.38656282834665	0.692	0.529	0.0439624511574592	11	SNX5
ARHGEF10L	1.88755587495164e-06	0.900895844974019	0.291	0.165	0.0447086484541045	11	ARHGEF10L
LOC100506305	1.96731224351257e-06	0.805452968282554	0.813	0.652	0.0465977577998388	11	LOC100506305
ANKRD10	1.98517483645152e-06	0.523117792155495	0.885	0.839	0.0470208511761906	11	ANKRD10
SNORD10	2.70313960940393e-06	0.530050401548166	0.352	0.205	0.0640265647883414	11	SNORD10
DCK	2.75482748275726e-06	0.609346003836824	0.341	0.2	0.0652508437565884	11	DCK
AKNA	2.9130045672139e-06	0.559928286383039	0.769	0.584	0.0689974261790284	11	AKNA
FCAR1	2.96418160119784e-06	2.17904957489202	0.852	0.75	0.0702096054059721	11	FCAR
MOB1B	2.96782676234284e-06	0.63052504047362	0.835	0.719	0.0702959446928525	11	MOB1B
ADAM17	3.1040203649575e-06	0.488928601924254	0.736	0.581	0.0735218263643832	11	ADAM17
YWHAH	3.15048944917864e-06	0.513679175219807	0.445	0.295	0.0746224930932452	11	YWHAH
SNCA	3.21156637523271e-06	0.58434383917115	0.269	0.144	0.0760691611637619	11	SNCA
DENND4B	3.52326498587545e-06	0.897420804352507	0.434	0.305	0.0834520544554459	11	DENND4B
CNDP2	3.61338811385007e-06	0.423750370434127	0.637	0.488	0.0855867108646528	11	CNDP2
DNAJC14	3.66669313269748e-06	0.397729690097906	0.593	0.423	0.0868492935410725	11	DNAJC14
LOC3896411	3.94881057227651e-06	1.35421705316628	0.868	0.753	0.0935315272149415	11	LOC389641
LOC100133161	3.95036595228526e-06	0.268955312306951	0.264	0.143	0.0935683679458286	11	LOC100133161
